time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,precipitation
2026-08-12 01:00:00,69.6,64.0,564.0,18.1,8.9,108.0,119.0,25.7,96.0,9.9,947.9,1.2
2026-08-12 02:00:00,66.6,60.5,428.0,11.7,8.6,118.0,122.0,25.3,96.0,13.5,948.3,0.2
2026-08-12 03:00:00,58.7,53.3,380.0,8.5,7.8,122.0,124.0,24.3,97.0,4.5,948.6,0.3
2026-08-12 04:00:00,55.6,49.6,397.0,7.5,6.9,123.0,126.0,24.0,96.0,9.0,949.1,4.1
2026-08-12 05:00:00,58.3,52.3,449.0,9.4,7.5,124.0,128.0,25.1,97.0,3.4,949.2,0.9
2026-08-12 06:00:00,25.6,23.3,554.0,15.0,8.3,118.0,130.0,24.9,97.0,10.1,949.4,0.7
2026-08-12 07:00:00,33.9,31.0,693.0,22.5,9.4,110.0,129.0,25.1,96.0,4.5,950.4,0.7
2026-08-12 08:00:00,36.8,33.3,783.0,26.4,10.8,112.0,130.0,24.7,96.0,8.7,950.5,1.7
2026-08-12 09:00:00,31.9,28.9,776.0,23.3,12.8,132.0,130.0,26.5,87.0,6.3,950.4,0.1
2026-08-12 10:00:00,30.6,27.6,721.0,16.7,15.2,161.0,131.0,28.8,77.0,2.1,950.7,0.0
2026-08-12 11:00:00,35.3,31.1,675.0,11.2,16.7,187.0,131.0,29.7,73.0,1.8,950.8,0.0
2026-08-12 12:00:00,41.1,36.0,658.0,8.4,16.9,207.0,131.0,30.9,69.0,4.2,949.8,0.0
2026-08-12 13:00:00,45.1,39.1,651.0,6.7,16.3,223.0,130.0,31.8,65.0,7.3,948.7,0.0
2026-08-12 14:00:00,45.5,39.2,658.0,6.5,15.6,231.0,132.0,32.4,62.0,10.4,947.8,0.0
2026-08-12 15:00:00,44.8,38.3,613.0,3.7,14.6,232.0,155.0,32.5,62.0,12.0,947.1,0.0
2026-08-12 16:00:00,44.1,37.3,582.0,2.2,13.5,224.0,174.0,32.2,63.0,10.9,946.5,0.0
2026-08-12 17:00:00,35.4,29.9,761.0,14.4,10.7,181.0,192.0,32.2,63.0,7.6,946.4,0.0
2026-08-12 18:00:00,42.5,37.1,1340.0,48.2,11.9,131.0,200.0,31.1,71.0,4.9,946.5,0.0
2026-08-12 19:00:00,54.2,48.8,2130.0,94.6,13.7,62.0,195.0,29.7,77.0,4.7,946.7,0.0
2026-08-12 20:00:00,67.5,61.9,2760.0,128.8,15.3,12.0,175.0,28.9,80.0,3.9,947.2,0.0
2026-08-12 21:00:00,77.5,71.7,3117.0,140.1,16.9,0.0,142.0,28.5,83.0,1.8,948.1,0.0
2026-08-12 22:00:00,83.4,77.3,3314.0,139.1,18.4,2.0,124.0,28.0,86.0,2.1,949.0,0.0
2026-08-12 23:00:00,88.7,82.7,3323.0,132.4,18.7,8.0,126.0,28.0,88.0,2.7,948.9,0.0
2026-08-13 00:00:00,89.6,84.1,3068.0,120.3,16.7,10.0,128.0,27.5,89.0,4.6,949.1,0.0
2026-08-13 01:00:00,82.2,77.5,2626.0,102.5,13.5,14.0,130.0,27.3,88.0,4.7,949.3,0.0
2026-08-13 02:00:00,76.4,72.2,2198.0,85.1,11.0,19.0,131.0,26.9,89.0,4.9,949.1,0.0
2026-08-13 03:00:00,70.5,66.6,1823.0,69.2,9.6,22.0,132.0,26.5,90.0,4.4,948.7,0.0
2026-08-13 04:00:00,63.8,59.8,1463.0,53.7,8.9,26.0,134.0,26.4,89.0,4.8,948.6,0.0
2026-08-13 05:00:00,69.8,65.4,1199.0,45.4,10.2,40.0,135.0,27.2,89.0,3.9,948.8,0.0
2026-08-13 06:00:00,71.5,66.8,1096.0,40.8,12.8,67.0,136.0,27.0,90.0,4.2,949.2,0.0
2026-08-13 07:00:00,66.6,62.9,1090.0,34.2,16.4,104.0,141.0,27.8,87.0,1.9,949.2,0.0
2026-08-13 08:00:00,46.6,40.5,1070.0,27.4,19.5,140.0,144.0,28.8,84.0,1.9,949.1,0.0
2026-08-13 09:00:00,47.0,39.1,992.0,20.3,22.0,171.0,145.0,30.5,77.0,3.1,948.9,0.0
2026-08-13 10:00:00,49.1,39.0,900.0,13.0,24.1,201.0,146.0,31.9,70.0,4.8,948.8,0.0
2026-08-13 11:00:00,49.8,39.2,814.0,7.7,24.6,222.0,147.0,33.3,61.0,7.1,949.0,0.0
2026-08-13 12:00:00,50.2,39.0,730.0,5.4,22.4,231.0,148.0,33.9,59.0,7.3,948.4,0.0
2026-08-13 13:00:00,50.9,38.9,653.0,5.1,18.7,231.0,148.0,34.3,58.0,6.4,947.8,0.0
2026-08-13 14:00:00,52.2,39.1,616.0,6.0,15.9,228.0,155.0,34.8,56.0,6.5,947.1,0.0
2026-08-13 15:00:00,53.6,39.2,573.0,3.9,14.9,228.0,181.0,34.8,55.0,6.2,946.2,0.0
2026-08-13 16:00:00,55.3,39.6,570.0,3.0,14.9,224.0,200.0,34.5,56.0,4.2,946.0,0.0
2026-08-13 17:00:00,67.8,47.1,778.0,15.3,15.1,197.0,206.0,34.8,55.0,1.5,945.7,0.0
2026-08-13 18:00:00,73.8,56.2,1428.0,47.2,15.7,149.0,208.0,33.6,66.0,2.4,945.5,0.0
2026-08-13 19:00:00,82.4,65.4,2289.0,90.5,16.5,83.0,204.0,31.8,76.0,3.6,945.5,0.0
2026-08-13 20:00:00,85.2,70.1,2841.0,118.2,16.7,36.0,188.0,30.9,76.0,9.9,946.1,0.0
2026-08-13 21:00:00,79.9,67.8,2818.0,115.8,15.9,25.0,157.0,29.8,78.0,6.3,946.6,0.0
2026-08-13 22:00:00,75.0,65.2,2486.0,97.7,14.5,33.0,151.0,28.9,82.0,4.9,946.9,0.0
2026-08-13 23:00:00,71.5,64.5,2119.0,80.3,13.0,40.0,151.0,29.7,83.0,6.6,946.7,0.0
2026-08-14 00:00:00,65.2,60.8,1781.0,68.6,11.3,40.0,150.0,28.7,90.0,8.2,946.8,0.2
2026-08-14 01:00:00,61.5,58.2,1409.0,57.6,9.4,40.0,149.0,27.8,93.0,8.1,946.8,0.5
2026-08-14 02:00:00,58.2,55.3,1084.0,48.8,7.9,39.0,147.0,27.0,95.0,8.5,946.8,0.4
2026-08-14 03:00:00,54.5,51.7,817.0,43.5,6.9,33.0,145.0,26.7,96.0,9.4,946.4,0.5
2026-08-14 04:00:00,53.3,51.0,598.0,40.4,6.2,26.0,144.0,26.0,97.0,5.5,946.5,0.7
2026-08-14 05:00:00,47.7,43.0,473.0,19.5,6.4,72.0,143.0,26.9,95.0,2.4,946.4,2.9
2026-08-14 06:00:00,48.5,41.7,501.0,20.0,6.3,81.0,140.0,25.4,98.0,9.4,946.9,2.9
2026-08-14 07:00:00,46.7,39.5,624.0,20.5,6.4,93.0,138.0,26.2,95.0,6.2,947.0,0.5
2026-08-14 08:00:00,25.9,22.1,716.0,19.9,7.2,108.0,135.0,27.0,91.0,4.9,947.4,0.9
2026-08-14 09:00:00,23.5,19.2,726.0,17.2,9.6,126.0,133.0,26.5,93.0,6.4,948.4,3.1
2026-08-14 10:00:00,29.1,23.6,705.0,13.5,12.8,145.0,131.0,27.7,86.0,5.2,948.3,0.9
2026-08-14 11:00:00,28.3,23.7,680.0,10.3,15.2,164.0,130.0,28.6,79.0,5.9,948.5,0.6
2026-08-14 12:00:00,36.1,29.9,647.0,8.1,16.1,183.0,128.0,30.1,75.0,3.3,948.5,0.0
2026-08-14 13:00:00,39.0,32.4,610.0,6.6,16.2,201.0,127.0,31.3,71.0,3.9,948.0,0.0
2026-08-14 14:00:00,43.0,35.9,609.0,6.3,16.2,211.0,126.0,31.9,68.0,4.1,947.8,0.0
2026-08-14 15:00:00,45.8,38.4,653.0,6.3,16.5,212.0,128.0,32.3,66.0,5.2,947.4,0.0
2026-08-14 16:00:00,46.8,39.3,732.0,7.5,16.7,206.0,153.0,31.3,68.0,9.9,947.4,0.2
2026-08-14 17:00:00,39.3,32.7,862.0,18.2,11.6,144.0,168.0,30.5,75.0,8.5,947.1,0.5
2026-08-14 18:00:00,40.3,34.3,1091.0,40.5,11.2,107.0,171.0,28.0,85.0,14.8,947.3,0.2
2026-08-14 19:00:00,44.1,39.1,1369.0,71.0,10.7,56.0,165.0,27.0,90.0,10.7,947.4,0.1
2026-08-14 20:00:00,51.2,47.4,1563.0,92.6,10.2,18.0,147.0,26.5,92.0,7.9,947.4,0.0
2026-08-14 21:00:00,57.9,53.9,1626.0,98.5,9.9,3.0,117.0,25.5,94.0,3.8,948.2,0.6
2026-08-14 22:00:00,59.1,55.2,1604.0,95.4,9.7,1.0,116.0,25.0,95.0,3.7,948.0,2.6
2026-08-14 23:00:00,56.8,53.7,1498.0,86.2,9.2,8.0,115.0,26.0,97.0,6.1,947.8,0.5
2026-08-15 00:00:00,58.3,54.7,1260.0,67.9,8.2,26.0,114.0,25.5,99.0,3.8,947.9,0.0
2026-08-15 01:00:00,40.3,38.0,937.0,43.5,6.8,53.0,113.0,25.4,99.0,2.3,947.4,0.0
2026-08-15 02:00:00,34.5,31.5,680.0,24.7,5.7,74.0,111.0,25.4,98.0,2.0,947.3,0.0
2026-08-15 03:00:00,31.7,27.9,540.0,16.4,4.8,82.0,108.0,24.3,97.0,7.5,947.9,0.8
2026-08-15 04:00:00,11.4,10.1,464.0,13.6,4.1,85.0,106.0,24.1,97.0,3.5,947.3,0.4
2026-08-15 05:00:00,33.2,29.1,444.0,23.1,8.2,66.0,102.0,24.7,96.0,5.3,948.4,2.5
2026-08-15 06:00:00,32.1,28.8,506.0,24.3,8.1,67.0,100.0,24.7,97.0,6.5,948.4,0.1
2026-08-15 07:00:00,31.3,28.3,623.0,25.8,8.0,70.0,99.0,25.3,93.0,5.9,948.6,0.0
2026-08-15 08:00:00,29.5,26.2,705.0,25.2,8.8,84.0,98.0,26.6,84.0,5.2,949.5,0.0
2026-08-15 09:00:00,28.8,24.9,715.0,20.7,11.3,119.0,99.0,27.9,79.0,6.0,949.8,0.0
2026-08-15 10:00:00,34.6,28.9,690.0,14.2,14.6,165.0,99.0,29.2,75.0,2.0,949.9,0.0
2026-08-15 11:00:00,42.7,35.2,656.0,9.1,16.9,201.0,99.0,30.6,68.0,0.7,949.7,0.0
2026-08-15 12:00:00,50.1,40.9,610.0,6.5,17.0,218.0,100.0,32.0,63.0,4.7,949.3,0.0
2026-08-15 13:00:00,53.2,43.1,554.0,5.3,16.0,224.0,102.0,32.6,60.0,7.3,948.7,0.1
2026-08-15 14:00:00,54.5,44.0,525.0,5.5,15.2,225.0,111.0,33.0,59.0,8.6,948.0,0.1
2026-08-15 15:00:00,53.0,42.8,466.0,3.2,14.8,225.0,144.0,33.2,59.0,7.6,946.9,0.0
2026-08-15 16:00:00,52.5,42.1,433.0,2.3,14.5,219.0,170.0,33.1,58.0,6.9,946.2,0.0
2026-08-15 17:00:00,52.9,41.8,628.0,13.2,12.7,182.0,192.0,32.4,65.0,8.5,945.8,0.0
2026-08-15 18:00:00,55.5,45.4,1272.0,42.9,13.5,138.0,201.0,31.2,73.0,5.2,945.5,0.0
2026-08-15 19:00:00,66.1,55.8,2144.0,83.5,14.6,78.0,198.0,29.7,82.0,2.7,945.5,0.0
2026-08-15 20:00:00,73.6,63.3,2784.0,112.4,15.4,33.0,178.0,28.8,86.0,2.4,945.8,0.0
2026-08-15 21:00:00,76.4,66.4,3036.0,119.7,16.0,17.0,148.0,28.2,88.0,1.1,946.4,0.0
2026-08-15 22:00:00,83.4,73.1,3057.0,115.1,16.4,16.0,111.0,27.7,90.0,0.9,946.8,0.0
2026-08-15 23:00:00,91.3,81.0,2854.0,105.2,16.0,20.0,113.0,28.5,83.0,4.2,946.3,0.0
2026-08-16 00:00:00,95.0,85.4,2287.0,89.5,14.4,26.0,116.0,27.3,84.0,8.3,946.0,0.0
2026-08-16 01:00:00,85.7,78.9,1496.0,68.5,11.9,36.0,119.0,26.6,86.0,8.4,945.8,0.4
2026-08-16 02:00:00,69.6,64.3,918.0,49.7,9.8,47.0,123.0,25.1,94.0,6.3,945.6,1.1
2026-08-16 03:00:00,55.6,50.1,770.0,35.1,8.0,60.0,127.0,24.8,97.0,6.2,945.8,0.2
2026-08-16 04:00:00,34.9,30.6,834.0,22.8,6.4,74.0,129.0,24.7,96.0,7.8,945.6,0.1
2026-08-16 05:00:00,65.4,60.5,888.0,39.7,8.6,34.0,131.0,24.5,98.0,9.3,945.3,0.0
2026-08-16 06:00:00,76.4,70.5,858.0,33.1,10.2,59.0,134.0,24.8,94.0,8.4,945.0,0.1
2026-08-16 07:00:00,68.2,60.1,817.0,23.8,12.6,94.0,139.0,26.0,92.0,3.1,945.3,0.0
2026-08-16 08:00:00,58.1,47.1,769.0,16.0,14.9,126.0,142.0,27.5,87.0,3.6,946.0,0.0
2026-08-16 09:00:00,54.9,43.7,709.0,11.3,17.4,153.0,144.0,29.2,78.0,5.2,946.5,0.0
2026-08-16 10:00:00,54.2,43.0,641.0,8.1,19.9,177.0,146.0,30.6,72.0,5.4,946.6,0.0
2026-08-16 11:00:00,52.6,41.2,576.0,5.9,21.0,193.0,148.0,30.5,69.0,7.1,946.7,0.1
2026-08-16 12:00:00,50.3,38.8,506.0,4.2,19.9,200.0,148.0,31.9,64.0,6.5,947.0,0.1
2026-08-16 13:00:00,51.0,38.9,440.0,3.5,17.5,200.0,148.0,32.4,63.0,6.0,946.2,0.2
2026-08-16 14:00:00,50.9,38.4,413.0,4.1,15.2,193.0,148.0,32.6,63.0,6.6,945.6,0.1
2026-08-16 15:00:00,51.2,38.0,430.0,6.0,13.4,179.0,151.0,29.9,75.0,11.3,945.2,1.1
2026-08-16 16:00:00,50.4,37.1,486.0,9.3,11.6,159.0,164.0,29.7,78.0,6.1,945.4,1.4
2026-08-16 17:00:00,53.0,38.2,603.0,10.6,13.2,151.0,169.0,32.0,67.0,10.8,945.0,0.6
2026-08-16 18:00:00,52.2,39.9,835.0,22.6,12.5,123.0,169.0,30.6,76.0,9.8,944.9,0.0
2026-08-16 19:00:00,58.3,46.8,1128.0,39.1,11.6,86.0,160.0,29.6,81.0,8.9,944.9,0.0
2026-08-16 20:00:00,61.7,49.6,1344.0,50.2,10.7,57.0,144.0,28.7,83.0,9.1,945.7,0.0
2026-08-16 21:00:00,62.2,50.3,1447.0,51.6,10.0,47.0,143.0,28.0,87.0,7.2,946.5,0.0
2026-08-16 22:00:00,60.3,48.8,1473.0,47.6,9.3,45.0,141.0,27.4,90.0,5.1,947.1,0.0
2026-08-16 23:00:00,61.0,50.3,1391.0,42.2,8.6,48.0,138.0,28.4,87.0,7.2,946.7,0.0
2026-08-17 00:00:00,59.1,49.2,1124.0,35.6,8.0,53.0,135.0,27.8,89.0,6.7,946.3,0.0
2026-08-17 01:00:00,51.6,43.8,749.0,27.4,7.3,62.0,131.0,27.6,91.0,1.8,946.0,0.3
2026-08-17 02:00:00,42.7,36.4,463.0,20.6,6.7,71.0,128.0,27.0,92.0,6.2,945.7,0.1
2026-08-17 03:00:00,40.3,34.5,339.0,16.0,5.8,79.0,125.0,26.4,94.0,4.5,945.6,0.2
2026-08-17 04:00:00,35.7,30.6,304.0,12.7,4.8,86.0,123.0,24.1,97.0,15.5,946.6,5.4
2026-08-17 05:00:00,33.1,28.2,342.0,16.4,4.0,63.0,123.0,24.0,97.0,9.8,945.5,1.4
2026-08-17 06:00:00,16.1,14.2,506.0,18.1,4.6,70.0,120.0,24.3,96.0,6.7,945.7,0.2
2026-08-17 07:00:00,19.9,17.3,743.0,20.4,5.5,82.0,114.0,25.6,93.0,3.9,945.8,0.0
2026-08-17 08:00:00,30.6,25.0,876.0,20.5,6.9,98.0,110.0,27.3,87.0,2.8,946.2,0.0
2026-08-17 09:00:00,36.2,28.5,798.0,16.6,9.5,124.0,107.0,28.5,75.0,9.4,947.2,0.2
2026-08-17 10:00:00,39.6,30.7,616.0,10.6,12.6,155.0,106.0,28.6,80.0,3.3,947.5,0.7
2026-08-17 11:00:00,41.0,31.9,469.0,6.1,14.6,178.0,104.0,30.3,71.0,6.7,947.9,0.4
2026-08-17 12:00:00,41.8,32.8,408.0,4.2,14.7,188.0,103.0,31.4,68.0,6.6,947.3,0.1
2026-08-17 13:00:00,42.1,33.1,383.0,3.9,13.8,189.0,103.0,32.2,65.0,7.5,946.9,0.1
2026-08-17 14:00:00,40.9,31.9,385.0,5.3,12.8,184.0,102.0,32.4,65.0,7.8,946.4,0.1
2026-08-17 15:00:00,38.0,29.5,375.0,8.8,12.1,172.0,121.0,29.5,80.0,11.3,946.0,1.3
2026-08-17 16:00:00,38.1,29.4,391.0,14.1,11.3,153.0,140.0,29.4,80.0,11.0,945.7,1.2
2026-08-17 17:00:00,55.5,40.0,539.0,18.7,8.6,130.0,152.0,29.1,78.0,11.9,945.7,0.2
2026-08-17 18:00:00,54.8,42.3,938.0,33.1,8.8,105.0,153.0,29.0,80.0,8.0,945.6,0.0
2026-08-17 19:00:00,57.4,48.0,1469.0,52.7,9.0,70.0,143.0,28.3,85.0,7.1,946.1,0.0
2026-08-17 20:00:00,56.7,48.5,1883.0,66.3,9.0,43.0,120.0,27.9,88.0,6.1,946.8,0.0
2026-08-17 21:00:00,60.1,51.7,2114.0,69.0,8.5,31.0,100.0,27.5,90.0,5.8,947.3,0.0
2026-08-17 22:00:00,63.8,55.5,2227.0,65.6,7.7,28.0,100.0,27.3,90.0,5.9,947.6,0.0
2026-08-17 23:00:00,66.6,58.7,2171.0,59.0,6.9,31.0,101.0,27.9,80.0,8.3,947.4,0.1
2026-08-18 00:00:00,62.4,54.5,1840.0,48.2,5.9,41.0,102.0,26.7,86.0,4.2,947.4,0.0
2026-08-18 01:00:00,58.3,49.7,1340.0,34.1,4.9,57.0,103.0,26.4,87.0,3.9,947.5,0.0
2026-08-18 02:00:00,32.1,26.5,937.0,22.6,4.2,72.0,103.0,26.2,89.0,4.3,946.7,0.0
2026-08-18 03:00:00,37.3,29.7,720.0,15.6,4.1,85.0,102.0,25.8,91.0,3.7,946.6,0.0
2026-08-18 04:00:00,39.7,30.5,599.0,11.1,4.3,98.0,102.0,25.5,93.0,3.2,946.6,0.1
2026-08-18 05:00:00,30.0,22.2,570.0,10.3,6.0,104.0,102.0,25.1,96.0,11.2,946.7,0.1
2026-08-18 06:00:00,31.9,25.3,694.0,15.8,6.2,96.0,101.0,25.1,94.0,6.1,946.7,0.1
2026-08-18 07:00:00,36.9,29.6,908.0,23.1,6.5,85.0,102.0,26.0,91.0,6.2,947.2,0.0
2026-08-18 08:00:00,37.7,29.2,1024.0,26.5,7.4,86.0,103.0,27.4,85.0,5.2,947.9,0.0
2026-08-18 09:00:00,37.4,27.0,934.0,22.2,9.6,108.0,104.0,28.1,83.0,4.0,948.6,1.4
2026-08-18 10:00:00,40.3,26.7,746.0,13.9,12.3,140.0,104.0,29.5,77.0,4.1,948.8,0.6
2026-08-18 11:00:00,39.9,27.1,585.0,7.6,14.1,167.0,103.0,27.9,81.0,5.6,949.4,0.2
2026-08-18 12:00:00,39.8,27.9,475.0,5.3,14.0,182.0,103.0,29.4,75.0,8.6,949.0,0.1
2026-08-18 13:00:00,40.9,29.0,393.0,4.9,13.0,190.0,102.0,30.3,74.0,9.1,948.7,0.5
2026-08-18 14:00:00,42.4,30.2,398.0,5.6,12.3,194.0,102.0,30.9,73.0,9.3,948.0,0.2
2026-08-18 15:00:00,43.5,30.9,541.0,4.8,12.3,195.0,112.0,31.1,72.0,9.8,947.2,0.2
2026-08-18 16:00:00,44.6,31.2,770.0,5.1,12.7,191.0,135.0,30.0,77.0,8.5,946.8,0.6
2026-08-18 17:00:00,65.2,46.7,994.0,15.4,13.7,165.0,155.0,28.5,85.0,6.6,946.5,3.0
2026-08-18 18:00:00,70.3,54.1,1223.0,35.3,13.4,130.0,165.0,28.6,85.0,7.1,946.6,0.2
2026-08-18 19:00:00,79.4,63.1,1446.0,62.5,13.0,81.0,163.0,28.1,88.0,6.7,947.1,0.0
2026-08-18 20:00:00,75.7,61.5,1538.0,80.9,12.4,45.0,149.0,27.9,90.0,8.1,947.6,0.0
2026-08-18 21:00:00,75.7,61.9,1408.0,82.4,11.6,33.0,120.0,27.4,91.0,7.3,948.3,0.0
2026-08-18 22:00:00,75.2,62.9,1147.0,75.1,10.6,33.0,108.0,27.2,90.0,8.3,948.9,0.0
2026-08-18 23:00:00,73.8,61.7,899.0,66.8,9.7,35.0,109.0,26.9,92.0,8.3,948.3,0.1
2026-08-19 00:00:00,72.6,60.1,698.0,59.3,8.8,37.0,109.0,26.4,91.0,5.3,947.5,0.0
2026-08-19 01:00:00,71.0,58.6,510.0,50.8,8.1,42.0,110.0,25.5,97.0,7.1,948.2,0.5
2026-08-19 02:00:00,71.0,58.1,375.0,43.3,7.5,46.0,111.0,24.7,96.0,8.1,948.4,0.6
2026-08-19 03:00:00,72.4,58.9,312.0,37.6,7.1,48.0,114.0,23.9,97.0,9.2,947.9,0.9
2026-08-19 04:00:00,72.4,58.9,303.0,32.8,7.0,50.0,117.0,24.1,96.0,6.7,948.2,0.1
2026-08-19 05:00:00,46.7,36.4,333.0,17.9,6.0,73.0,120.0,24.3,97.0,10.5,947.5,0.0
2026-08-19 06:00:00,43.0,35.6,429.0,17.7,6.9,79.0,121.0,24.5,95.0,8.0,948.0,0.4
2026-08-19 07:00:00,36.3,28.7,564.0,17.3,8.3,88.0,122.0,25.4,93.0,8.4,948.5,0.1
2026-08-19 08:00:00,32.9,22.3,639.0,16.2,9.9,100.0,122.0,26.6,86.0,7.0,949.5,0.0
2026-08-19 09:00:00,35.0,23.1,593.0,13.9,11.9,115.0,122.0,27.5,80.0,7.8,949.8,0.1
2026-08-19 10:00:00,44.0,27.5,487.0,10.8,14.1,133.0,121.0,28.9,77.0,5.2,950.0,0.0
2026-08-19 11:00:00,46.4,29.0,402.0,8.4,15.5,148.0,121.0,25.0,93.0,3.6,950.2,0.0
2026-08-19 12:00:00,53.4,32.8,360.0,6.5,15.8,162.0,121.0,26.2,88.0,8.1,950.0,1.0
2026-08-19 13:00:00,56.3,33.9,338.0,5.3,15.3,173.0,122.0,26.5,90.0,7.2,949.8,0.9
2026-08-19 14:00:00,61.5,36.0,349.0,5.8,14.4,175.0,123.0,27.6,84.0,10.0,949.5,0.7
2026-08-19 15:00:00,65.0,37.0,371.0,8.1,12.7,164.0,123.0,28.8,77.0,10.9,948.8,0.3
2026-08-19 16:00:00,58.9,34.7,425.0,12.2,10.5,145.0,124.0,28.9,77.0,10.0,948.5,0.1
2026-08-19 17:00:00,64.7,41.4,585.0,20.4,8.1,101.0,125.0,29.0,77.0,12.3,948.4,0.0
2026-08-19 18:00:00,65.4,42.5,974.0,33.6,8.4,80.0,124.0,28.3,81.0,11.7,948.4,0.1
2026-08-19 19:00:00,63.8,45.3,1469.0,51.8,8.8,51.0,122.0,27.4,85.0,9.4,948.7,0.0
2026-08-19 20:00:00,62.9,48.3,1779.0,65.9,9.1,27.0,121.0,27.0,86.0,8.5,949.4,0.0
2026-08-19 21:00:00,64.7,51.1,1757.0,73.2,9.2,13.0,119.0,26.4,90.0,4.2,950.4,0.1
2026-08-19 22:00:00,68.9,55.3,1550.0,76.5,9.2,5.0,118.0,25.9,94.0,3.1,950.7,2.0
2026-08-19 23:00:00,73.6,60.1,1304.0,74.6,8.7,4.0,117.0,27.0,86.0,9.0,949.8,2.6
2026-08-20 00:00:00,65.9,54.6,1028.0,64.8,7.2,13.0,117.0,25.9,92.0,2.9,949.9,1.5
2026-08-20 01:00:00,60.8,48.7,713.0,49.9,5.2,29.0,116.0,25.1,96.0,5.0,950.2,4.9
2026-08-20 02:00:00,35.9,27.8,475.0,37.1,3.8,44.0,115.0,24.5,97.0,5.3,950.3,2.6
2026-08-20 03:00:00,24.5,17.9,362.0,28.5,3.5,54.0,112.0,24.3,96.0,10.0,949.5,2.1
2026-08-20 04:00:00,25.5,19.4,326.0,21.9,3.7,62.0,108.0,23.9,96.0,10.1,949.5,2.6
2026-08-20 05:00:00,33.5,24.6,339.0,12.5,3.7,87.0,104.0,24.7,97.0,8.6,948.7,2.0
2026-08-20 06:00:00,32.9,23.2,419.0,16.6,3.8,84.0,103.0,24.2,98.0,3.5,949.3,5.2
2026-08-20 07:00:00,38.3,24.6,547.0,22.1,4.1,81.0,101.0,24.2,96.0,1.5,950.3,4.2
2026-08-20 08:00:00,38.4,26.4,644.0,24.8,4.6,82.0,101.0,24.2,96.0,2.7,950.4,5.2
2026-08-20 09:00:00,40.5,27.8,675.0,21.9,5.7,91.0,101.0,24.3,95.0,0.0,951.0,4.1
2026-08-20 10:00:00,49.8,27.9,674.0,16.2,7.2,104.0,102.0,24.4,98.0,7.1,951.2,4.3
2026-08-20 11:00:00,59.8,31.3,662.0,11.4,8.4,117.0,102.0,25.2,93.0,9.3,951.5,2.7
2026-08-20 12:00:00,62.2,31.9,639.0,8.6,9.2,129.0,102.0,25.7,93.0,7.1,951.0,2.3
2026-08-20 13:00:00,66.8,33.5,606.0,6.8,9.7,140.0,102.0,26.4,91.0,7.0,950.8,0.8
2026-08-20 14:00:00,64.7,32.6,584.0,6.7,10.0,145.0,102.0,27.8,82.0,8.3,950.1,0.2
2026-08-20 15:00:00,63.8,32.5,515.0,7.0,9.9,144.0,102.0,29.1,74.0,7.8,949.7,0.0
2026-08-20 16:00:00,62.2,31.9,456.0,8.9,9.6,137.0,101.0,29.2,71.0,10.0,949.1,0.1
2026-08-20 17:00:00,101.3,50.1,606.0,14.5,14.2,130.0,101.0,29.3,72.0,7.1,949.1,0.2
2026-08-20 18:00:00,98.3,51.1,1142.0,42.0,15.2,93.0,102.0,28.6,79.0,5.4,949.0,0.0
2026-08-20 19:00:00,105.7,61.9,1886.0,79.8,16.6,43.0,103.0,27.4,86.0,3.1,948.8,0.0
2026-08-20 20:00:00,122.5,77.8,2502.0,106.1,17.7,6.0,104.0,26.8,88.0,1.7,949.0,0.0
2026-08-20 21:00:00,136.0,90.6,2885.0,110.8,18.6,0.0,108.0,26.4,89.0,0.6,949.3,0.0
2026-08-20 22:00:00,143.4,98.5,3140.0,104.2,19.2,0.0,112.0,25.9,91.0,1.1,949.3,0.0
2026-08-20 23:00:00,144.8,104.8,3245.0,95.2,18.5,1.0,116.0,26.6,92.0,3.8,948.7,0.0
2026-08-21 00:00:00,130.4,100.8,3161.0,84.7,15.5,1.0,121.0,26.0,94.0,3.2,948.6,0.0
2026-08-21 01:00:00,109.4,87.5,2928.0,71.7,11.3,2.0,126.0,25.6,96.0,2.7,948.3,0.0
2026-08-21 02:00:00,95.7,78.0,2641.0,63.1,8.2,2.0,130.0,25.4,96.0,1.6,948.0,0.0
2026-08-21 03:00:00,50.2,40.6,2281.0,63.8,7.2,0.0,135.0,25.4,96.0,0.7,947.8,0.0
2026-08-21 04:00:00,32.9,25.0,1867.0,68.7,7.4,0.0,137.0,25.2,96.0,2.4,947.9,0.0
2026-08-21 05:00:00,37.5,26.9,1556.0,68.9,7.6,3.0,138.0,25.7,95.0,3.1,947.5,0.4
2026-08-21 06:00:00,34.8,24.0,1446.0,62.7,9.1,16.0,138.0,25.4,96.0,1.0,947.7,0.0
2026-08-21 07:00:00,28.4,20.0,1439.0,53.6,11.2,36.0,138.0,26.3,90.0,0.9,948.2,0.0
2026-08-21 08:00:00,50.4,33.2,1400.0,43.8,12.9,59.0,138.0,25.5,92.0,2.5,949.0,1.3
2026-08-21 09:00:00,50.3,30.7,1273.0,32.6,14.0,89.0,138.0,26.0,87.0,3.3,949.1,0.9
2026-08-21 10:00:00,47.1,27.9,1114.0,20.6,14.8,124.0,139.0,27.8,77.0,2.6,949.7,0.1
